ticker,fiscal_year,total_current_assets,total_assets,st_debt,total_current_liabilities,lt_debt,total_liabilities,retained_earnings
TECD,2018,10692849000,12986552000,110368000,8606960000,1300554000,10049829000,3086514000
TECH,2010,201040000,518816000,,17024000,,17024000,400119000
TECH,2011,230417000,617670000,,18188000,,31548000,472730000
TECH,2012,346507000,719324000,,35750000,,44882000,520448000
TECH,2013,409516000,778098000,,32084000,,40557000,587725000
TECH,2014,469413000,862491000,,26391000,0,67226000,653279000
TECH,2015,248283000,1063360000,,39767000,73000000,216424000,713851000
TECH,2016,253891000,1129581000,,54147000,91500000,250301000,770553000
TECH,2017,348025000,1558219000,,135522000,343771000,608592000,799027000
TECH,2018,398366000,1593202000,,79510000,339000000,514141000,876931000
TECH,2019,412607000,1884410000,12500000,101985000,492660000,718821000,931934000
TEL,2008,7635000000,21600000000,20000000,3387000000,3161000000,10517000000,1141000000
TEL,2009,5579000000,16018000000,101000000,2615000000,2316000000,9012000000,-2264000000
TEL,2010,6731000000,16992000000,106000000,3460000000,2307000000,9936000000,-1161000000
TEL,2011,6981000000,17723000000,,3410000000,2667000000,10239000000,84000000
TEL,2012,6503000000,19306000000,1015000000,4004000000,2696000000,11329000000,1196000000
TEL,2013,6309000000,18461000000,711000000,3924000000,2303000000,10075000000,2472000000
TEL,2014,8879000000,20152000000,577000000,3993000000,3281000000,11139000000,4253000000
TEL,2015,7885000000,20589000000,498000000,3575000000,3386000000,11004000000,6673000000
TEL,2016,4775000000,17608000000,331000000,3066000000,3739000000,9123000000,8682000000
TEL,2017,5926000000,19403000000,710000000,3847000000,3634000000,9652000000,10175000000
TEL,2018,6199000000,20386000000,963000000,4410000000,3037000000,9555000000,12114000000
TEL,2019,5554000000,19694000000,570000000,3540000000,3395000000,9124000000,12256000000
TEN,2010,1790000000,3167000000,63000000,1468000000,1160000000,3120000000,-2536000000
TEN,2011,1979000000,3337000000,66000000,1570000000,1158000000,3282000000,-2379000000
TEN,2012,2124000000,3608000000,113000000,1649000000,1067000000,3302000000,-2104000000
TEN,2013,2290000000,3830000000,83000000,1838000000,1019000000,3338000000,-1921000000
TEN,2014,2426000000,3996000000,60000000,1799000000,1055000000,3423000000,-1695000000
TEN,2015,2311000000,3970000000,86000000,1794000000,1124000000,3465000000,-1456000000
TEN,2016,2602000000,4346000000,90000000,1973000000,1294000000,3686000000,-1100000000
TEN,2017,2799000000,4842000000,83000000,2266000000,1358000000,4058000000,-946000000
TEN,2018,6109000000,13232000000,153000000,4320000000,5340000000,11178000000,-1013000000
TENB,2017,111255000,164337000,,180346000,,258267000,-392587000
TENB,2018,396788000,460612000,,254304000,,338849000,-466108000
TESO,2010,225985000,454908000,0,73192000,0,79239000,143737000
TESO,2011,293804000,549215000,2793000,125668000,3832000,136408000,170733000
TESO,2012,322877000,583772000,119000,103219000,142000,114264000,220547000
TESO,2013,378216000,634675000,503000,110802000,27000,121313000,253195000
TESO,2014,360689000,619266000,25000,91702000,0,106139000,268627000
TESO,2015,237084000,421694000,,42913000,,46740000,127070000
TESO,2016,220975000,344279000,,32710000,,34696000,9142000
TESS,2010,126270100,161160600,359100,74432300,2959100,82280500,82540900
TESS,2011,165763400,202497700,249200,99983600,2708000,108845800,94704400
TESS,2012,157268800,194300000,249700,80717100,2458300,91497400,100667800
TESS,2013,150168900,186960300,250200,62078500,2208200,72132200,110830800
TESS,2014,150328600,186240600,250700,68107700,1957500,73098500,112836300
TESS,2015,135019500,169416000,251100,52495900,1706500,56888700,111561100
TESS,2016,141167400,173980500,26500,63972900,29800,65964200,106349500
TESS,2017,141167400,173980500,26500,63972900,29800,65964200,106349500
TESS,2018,171404700,206495800,,96768700,,97708600,103635100
TEVA,2016,17228000000,93057000000,3276000000,18488000000,32524000000,58064000000,13607000000
TEVA,2017,15382000000,70615000000,3646000000,17921000000,28829000000,51870000000,-3803000000
TEVA,2018,13794000000,60683000000,2216000000,14322000000,26700000000,44889000000,-5958000000
TFX,2009,1003934000,3839005000,4008000,337107000,1192491000,2253931000,1431878000
TFX,2010,921233000,3643155000,103711000,420763000,813409000,1855877000,1578913000
TFX,2011,1280256000,3924103000,4986000,271007000,954809000,1941320000,1847106000
TFX,2012,1073222000,3733687000,4700000,275300000,965280000,1952150000,1601460000
TFX,2013,1200554000,4209007000,356287000,635120000,930000000,2292991000,1696424000
TFX,2014,995908000,3922787000,368401000,632769000,700000000,2009088000,1827845000
TFX,2015,1003839000,3871774000,417350000,664120000,641850000,1860681000,2016176000
TFX,2016,1183393000,3891213000,183071000,427646000,850252000,1751872000,2194593000
TFX,2017,1128807000,6181492000,86625000,483876000,2162927000,3750961000,2285886000
TFX,2018,1236169000,6277991000,86625000,582456000,2072200000,3738013000,
TGI,2009,771673000,1692578000,91929000,284262000,413851000,831892000,553015000
TGI,2010,1313391000,4477234000,300252000,876753000,1011752000,2845017000,697585000
TGI,2011,1461086000,4597224000,142237000,719981000,1016625000,2803855000,970406000
TGI,2012,1640064000,5239179000,133930000,747246000,1195933000,3194021000,1257708000
TGI,2013,1781940000,5553386000,49575000,640199000,1500808000,3269475000,1455620000
TGI,2014,1906381000,5956325000,42255000,883237000,1326345000,3820541000,1686217000
TGI,2015,1742641000,4835093000,42441000,1135874000,1374879000,3900149000,630368000
TGI,2016,1772919000,4414600000,160630000,1334260000,1035670000,3568127000,579489000
TGI,2017,1922925000,3807064000,16527000,992439000,1421757000,3356530000,146155000
TGI,2018,1241070000,2854574000,8201000,975275000,1480620000,3427887000,-794072000
TGLO,2010,9004,9004,,3159070,,3159070,-297893396
TGLO,2011,6326,6326,,3195575,,3195575,-297932579
TGLO,2012,6418,6418,,1793955,,1793955,-296530867
TGLO,2013,3662,3662,,1479875,,1479875,-296219543
TGLO,2014,5050,5050,,1345933,,1345933,-296084213
TGLO,2015,25582,25582,,1559674,,1559674,-296277422
TGLO,2016,36221,36221,,1958818,,1958818,-296665927
TGLO,2017,440,440,,26000,,26000,-297061082
TGLO,2018,5895,5895,,337962,,337962,-297367589
TGNA,2008,1245944000,7796814000,,1157141000,3816942000,6549286000,6006753000
TGNA,2009,1049042000,7148432000,,900103000,3061951000,5322653000,6324586000
TGNA,2010,1139134000,6816844000,,893186000,2352242000,4398595000,6874641000
TGNA,2011,1075545000,6616450000,,901937000,1760363000,4104425000,7276200000
TGNA,2012,1072720000,6379886000,0,934516000,1432100000,3829320000,7514858000
TGNA,2013,1923485000,9240706000,5890000,1007192000,3707010000,6331295000,7720903000
TGNA,2014,1313063000,11242195000,7854000,1133453000,4488028000,7732452000,8602369000
TGNA,2015,805159000,8505958000,646000,606783000,4169016000,6024548000,7111129000
TGNA,2016,790688000,8542725000,646000,619181000,4042749000,5943455000,7384556000
TGNA,2017,636923000,4962115000,646000,325352000,3007047000,3967074000,6062995000
TGNA,2018,635222000,5276842000,,369217000,2944466000,3935918000,6429512000
TGT,2008,17488000000,44106000000,1262000000,10512000000,17490000000,30394000000,11443000000
TGT,2009,18424000000,44533000000,1696000000,11327000000,15118000000,29186000000,12947000000
TGT,2010,17213000000,43705000000,119000000,10070000000,15607000000,28218000000,12698000000
TGT,2011,16449000000,46630000000,3786000000,14287000000,13697000000,30809000000,12959000000
TGT,2012,16388000000,48163000000,2994000000,14031000000,14654000000,31605000000,13155000000
TGT,2013,11573000000,44553000000,1143000000,12777000000,11429000000,28322000000,12599000000
TGT,2014,13624000000,41172000000,91000000,11736000000,12634000000,27175000000,9644000000
TGT,2015,14130000000,40262000000,815000000,12622000000,11945000000,27305000000,8188000000
TGT,2016,11990000000,37431000000,1718000000,12707000000,11031000000,26478000000,5884000000
TGT,2017,12540000000,40303000000,281000000,13052000000,11117000000,28652000000,6495000000
TGT,2018,12519000000,41290000000,1052000000,15014000000,10223000000,29993000000,6017000000
TGTX,2011,13737967,14537358,877778,1606359,3294797,4901162,-853074
TGTX,2012,21273482,22074037,677778,2216067,2479098,6523742,-18925793
TGTX,2013,42303263,48112390,677778,6317178,64529,8057904,-39404003
TGTX,2014,85215029,86746890,275190,5121196,,6645012,-95185280
TGTX,2015,86873331,113473201,211549,10528470,,11899905,-158133926
TGTX,2016,50864144,54781547,68875,16878440,,18913745,-236386820
TGTX,2017,93318000,97381000,128000,27957000,,30388000,-354863000
TGTX,2018,69340000,83616000,,38854000,0,59580000,-528345000
THO,2010,601770000,964073000,,256764000,35686000,306795000,745204000
THO,2011,623767000,1198070000,,278598000,43024000,361796000,829148000
THO,2012,684886000,1243054000,,311090000,44516000,392227000,918565000
THO,2013,830704000,1328268000,,361672000,41219000,435654000,953740000
THO,2014,844049000,1408718000,,370715000,23689000,431021000,1030428000
THO,2015,775841000,1503248000,,378335000,11945000,438061000,1172432000
THO,2016,1016858000,2325464000,,651652000,369975000,1060242000,1365981000
THO,2017,1180167000,2557931000,,781046000,155263000,981391000,1670826000
THO,2018,1311674000,2778665000,,769330000,12446000,840924000,2022988000
THO,2019,2037357000,5660446000,61464000,1448325000,1896052000,3565218000,2066674000
THS,2009,370652000,1384428000,906000,149725000,401640000,628199000,195262000
THS,2010,440803000,2391248000,976000,203360000,976452000,1413282000,286181000
THS,2011,468394000,2404529000,1954000,171479000,902929000,1331012000,380588000
THS,2012,588411000,2525873000,1944000,187030000,898100000,1346618000,468951000
THS,2013,649689000,2721054000,1551000,240364000,938945000,1447936000,555939000
THS,2014,913872000,3858322000,12994000,309854000,1437749000,2099065000,645819000
THS,2015,847203000,3702796000,14893000,275473000,1221741000,1847937000,760729000
THS,2016,1560700000,6545800000,66400000,693200000,2724800000,4042500000,532100000
THS,2017,1484700000,5779300000,10100000,599800000,2535700000,3516000000,245900000
THS,2018,1417100000,5599300000,1200000,835200000,2297400000,3457400000,185900000
TIF,2009,2445666000,3488360000,234457000,600273000,519592000,1605121000,1151109000
TIF,2010,2684545000,3735669000,99746000,479913000,588494000,1558194000,1324804000
TIF,2011,2889675000,4158992000,173795000,626677000,538352000,1810087000,1462553000
TIF,2012,3151589000,4630850000,194034000,586592000,765238000,2019532000,1671341000
TIF,2013,3228388000,4752351000,252365000,696740000,751154000,2018383000,1682398000
TIF,2014,3508800000,5180600000,234000000,658000000,882500000,2329900000,1950700000
TIF,2015,3508400000,5121600000,305800000,729900000,790000000,2192100000,2012500000
TIF,2016,3573600000,5097600000,228700000,632800000,878400000,2069200000,2078300000
TIF,2017,3983300000,5468100000,120600000,724800000,882900000,2219900000,2114200000
TIF,2018,3759500000,5333000000,113400000,718100000,883400000,2202100000,2045600000
TIME,2013,763000000,5674000000,0,983000000,38000000,1632000000,0
TIME,2014,1255000000,5896000000,7000000,1086000000,1364000000,3025000000,-9626000000
TIME,2015,1417000000,4884000000,7000000,1126000000,1286000000,3075000000,-10570000000
TIME,2016,1020000000,4305000000,7000000,1008000000,1233000000,2865000000,-10732000000
TIS,2010,28690000,122571000,10742000,18261000,16615000,52975000,30673000
TIS,2011,22629000,114968000,1152000,7287000,16231000,42319000,33118000
TIS,2012,28123000,119358000,1152000,7669000,15079000,42180000,35932000
TIS,2013,31307000,127092000,1152000,8867000,13927000,42243000,38543000
TIS,2014,24298000,170739000,2700000,19544000,33662000,70226000,36229000
TIS,2015,38313000,248737000,3882000,18860000,70357000,114954000,35939000
TIS,2016,47137000,319880000,6728000,20142000,133989000,186635000,34350000
TIS,2017,39393000,346535000,169220000,187880000,33000,204748000,37417000
TIS,2018,42244000,334185000,187356000,216439000,31000,229813000,-255000
TITN,2010,551904000,648846000,,388054000,33409000,434289000,74091000
TITN,2011,915655000,1088072000,,661882000,57405000,750733000,118251000
TITN,2012,1184043000,1444074000,,804935000,182258000,1044155000,160724000
TITN,2013,1273705000,1564648000,,875037000,224425000,1153306000,169575000
TITN,2014,1109462000,1325614000,,727520000,196452000,947255000,137418000
TITN,2015,858245000,1047875000,,523425000,172554000,709526000,99526000
TITN,2016,607868000,771422000,,308826000,126737000,450243000,85347000
TITN,2017,599146000,760308000,0,328289000,97397000,438453000,77046000
TITN,2018,640892000,792438000,45249000,420452000,20676000,457127000,89228000
TIVO,2010,282374000,310812000,,84450000,,113671000,-694713000
TIVO,2011,259419000,285818000,,81959000,0,117062000,-779225000
TIVO,2012,678895000,719810000,,152429000,172500000,406783000,-677064000
TIVO,2013,705723000,763653000,,178040000,172500000,422889000,-682328000
TIVO,2014,1193585000,1301791000,,247861000,172500000,752706000,-410512000
TIVO,2015,878200000,1177521000,0,259293000,352562000,868208000,-379680000
TIVO,2016,735885000,1089806000,132409000,373318000,182382000,744887000,-357983000
TJX,2008,3626129000,6178242000,395027000,2767891000,383782000,4043685000,1939516000
TJX,2009,4803856000,7463977000,2355000,2894986000,790169000,4574701000,2614014000
TJX,2010,5099527000,7971763000,2727000,3133121000,787517000,4871864000,2801997000
TJX,2011,5132632000,8281605000,2970000,3063423000,784623000,5072315000,2655163000
TJX,2012,5711543000,9511855000,,3760596000,774552000,5845918000,3155427000
TJX,2013,6067998000,10201022000,,3517843000,1274216000,5971129000,3724408000
TJX,2014,6577444000,10988750000,,3929634000,1623864000,6724520000,4133882000
TJX,2015,6772560000,11490431000,,4402230000,1615003000,7183356000,4311051000
TJX,2016,7750774000,12883808000,,4757656000,2227599000,8373209000,4558506000
TJX,2017,8485727000,14058015000,,5125537000,2230607000,8909706000,4962159000
TJX,2018,8469222000,14326029000,,5531374000,2233616000,9277423000,4461744000
TLCC,2013,23228000,37177000,75833000,88292000,22651000,113112000,-166248000
TLCC,2014,28279000,39509000,14361000,29322000,12772000,44146000,-187378000
TLCC,2015,24504000,86200000,16564000,71720000,12861000,86471000,-223788000
TLCC,2016,33336000,92826000,11631000,37386000,50988000,91060000,-224472000
TLCC,2017,27302000,73093000,68093000,95366000,3383000,100314000,-253963000
TLCC,2018,29298000,71240000,70539000,98803000,15000000,115127000,-274372000
TLND,2017,152464000,172798000,1188000,151496000,7000,173908000,
TLND,2018,120659000,219124000,208000,169508000,676000,194685000,
TLRA,2012,69518000,129723000,,27411000,,30729000,-81570000
TLRA,2013,136061000,190560000,,32597000,,33528000,-110935000
TLRA,2014,126123000,178005000,,37293000,,38232000,-134424000
TLRA,2015,134386000,168124000,,60238000,,66692000,-177654000
TLRA,2016,124592000,154225000,,68424000,,75703000,-198601000
TLRA,2017,138107000,150428000,,60954000,,67289000,-196468000
TLRA,2018,155427000,174706000,,111674000,,120311000,-205834000
TLRD,2009,710376000,1234152000,,224035000,43491000,329762000,956032000
TLRD,2010,764008000,1320318000,,266656000,,336465000,1002975000
TLRD,2011,825383000,1405952000,,281275000,,374133000,1095535000
TLRD,2012,855153000,1496347000,,294183000,,387112000,1190246000
TLRD,2013,815097000,1555230000,10000000,335289000,87500000,532081000,572712000
TLRD,2014,1243672000,3508212000,11000000,491411000,1637686000,2538423000,537263000
TLRD,2015,1259920000,2244319000,42451000,536327000,1613473000,2344405000,-524876000
TLRD,2016,1165717000,2097872000,13379000,459920000,1582150000,2205490000,-538823000
TLRD,2017,1113573000,1999955000,7000000,443764000,1389808000,1997763000,-479166000
TLRD,2018,1029642000,1820490000,11619000,538595000,1153242000,1816859000,-468048000
TLRY,2017,12403000,53948000,9811000,50221000,8579000,58800000,-40454000
TLRY,2018,554302000,656667000,470000,25937000,428653000,459014000,-108177000
TLYS,2011,73843000,140819000,4004000,46170000,34225000,80395000,60254000
TLYS,2012,121098000,205381000,5267000,47207000,40878000,88085000,-140000
